robot_id,task_type,algorithm,start_time,end_time,duration_min,error_occurred,energy_kwh
R0030,move,B,2025-01-16T21:37:00,2025-01-16T22:04:28.296999,27.47,0,13.27
R0036,move,B,2025-02-07T11:48:00,2025-02-07T12:15:25.230951,27.42,0,8.38
R0022,pick,A,2025-02-06T07:17:00,2025-02-06T07:45:13.543628,28.23,0,9.95
R0031,place,A,2025-02-14T05:28:00,2025-02-14T06:05:40.442942,37.67,0,7.88
R0076,pick,A,2025-01-09T10:33:00,2025-01-09T11:02:50.218872,29.84,0,9.77
R0097,move,A,2025-02-17T05:02:00,2025-02-17T05:30:27.842367,28.46,0,11.9
R0071,place,A,2025-03-09T02:55:00,2025-03-09T03:29:04.970707,34.08,0,11.05
R0002,place,A,2025-02-21T03:52:00,2025-02-21T04:21:36.661773,29.61,0,6.8
R0070,pick,B,2025-02-26T22:09:00,2025-02-26T22:42:38.781106,33.65,0,13.7
R0067,place,B,2025-01-22T19:18:00,2025-01-22T19:55:43.130424,37.72,0,9.27
R0033,pick,B,2025-01-11T16:15:00,2025-01-11T16:52:49.023652,37.82,0,10.47
R0068,move,B,2025-02-22T17:30:00,2025-02-22T18:04:43.707914,34.73,0,12.74
R0032,move,B,2025-02-21T04:25:00,2025-02-21T04:50:37.275310,25.62,0,15.0
R0040,pick,A,2025-03-02T15:21:00,2025-03-02T16:01:18.206680,40.3,1,14.73
R0007,move,A,2025-03-06T01:03:00,2025-03-06T01:26:37.558315,23.63,0,11.09
R0040,move,B,2025-02-11T18:41:00,2025-02-11T19:11:47.592173,30.79,0,8.35
R0003,pick,A,2025-02-02T21:35:00,2025-02-02T22:04:13.690778,29.23,0,14.07
R0086,place,B,2025-02-07T03:55:00,2025-02-07T04:22:18.136862,27.3,0,11.53
R0004,pick,A,2025-02-02T18:28:00,2025-02-02T18:47:44.693253,19.74,0,13.89
R0068,place,A,2025-03-04T08:17:00,2025-03-04T08:48:56.460184,31.94,0,11.67
R0061,pick,B,2025-02-03T15:05:00,2025-02-03T15:39:38.571327,34.64,0,11.33
R0003,pick,B,2025-02-17T05:38:00,2025-02-17T06:05:47.298269,27.79,0,14.11
R0008,place,B,2025-01-16T03:01:00,2025-01-16T03:30:55.781672,29.93,0,9.04
R0030,place,B,2025-02-22T20:02:00,2025-02-22T20:25:37.066349,23.62,0,9.72
R0094,move,B,2025-03-03T11:04:00,2025-03-03T11:36:29.900382,32.5,0,12.95
R0088,place,A,2025-03-04T23:00:00,2025-03-04T23:30:44.291430,30.74,0,10.08
R0068,pick,B,2025-02-01T22:42:00,2025-02-01T23:08:14.571751,26.24,0,13.86
R0046,place,B,2025-02-25T17:32:00,2025-02-25T17:59:09.426742,27.16,0,10.74
R0065,pick,B,2025-01-23T12:03:00,2025-01-23T12:27:59.166069,24.99,0,13.27
R0068,pick,A,2025-01-03T17:01:00,2025-01-03T17:26:57.401988,25.96,0,13.44
R0001,place,B,2025-01-02T01:26:00,2025-01-02T01:51:40.192578,25.67,0,12.22
R0031,pick,A,2025-03-01T10:08:00,2025-03-01T10:39:13.334388,31.22,0,11.81
R0043,pick,B,2025-01-27T12:48:00,2025-01-27T13:14:23.348940,26.39,0,11.9
R0083,place,A,2025-01-05T22:41:00,2025-01-05T23:12:10.024638,31.17,0,10.75
R0029,move,A,2025-01-20T02:00:00,2025-01-20T02:35:48.657316,35.81,0,13.8
R0095,pick,A,2025-02-01T20:51:00,2025-02-01T21:16:17.097179,25.28,0,10.32
R0068,pick,A,2025-03-04T17:33:00,2025-03-04T17:53:55.001969,20.92,0,13.58
R0043,pick,A,2025-02-09T22:55:00,2025-02-09T23:23:25.272598,28.42,0,11.95
R0006,place,A,2025-01-17T09:16:00,2025-01-17T09:41:38.626256,25.64,0,11.96
R0016,move,B,2025-03-07T20:09:00,2025-03-07T20:38:18.584013,29.31,0,8.56
R0066,place,B,2025-01-30T08:21:00,2025-01-30T08:50:12.431742,29.21,0,11.63
R0059,pick,A,2025-01-12T00:38:00,2025-01-12T01:14:59.103166,36.99,0,12.66
R0055,move,B,2025-02-19T15:01:00,2025-02-19T15:24:37.636362,23.63,0,9.41
R0079,pick,B,2025-01-25T10:07:00,2025-01-25T10:35:54.284847,28.9,0,10.51
R0068,place,A,2025-01-01T12:38:00,2025-01-01T13:11:32.031116,33.53,0,9.29
R0069,move,B,2025-01-03T23:26:00,2025-01-03T23:57:46.113445,31.77,0,11.53
R0024,place,B,2025-01-13T06:41:00,2025-01-13T07:15:25.245758,34.42,0,10.95
R0059,pick,A,2025-01-21T17:17:00,2025-01-21T17:42:19.817428,25.33,0,9.95
R0063,place,B,2025-01-11T22:20:00,2025-01-11T22:49:29.287171,29.49,0,8.78
R0073,move,A,2025-02-08T04:12:00,2025-02-08T04:52:50.781221,40.85,0,11.67
R0036,move,A,2025-02-17T17:17:00,2025-02-17T17:54:45.848796,37.76,0,8.77
R0020,pick,A,2025-02-07T18:51:00,2025-02-07T19:09:06.055715,18.1,0,10.53
R0027,place,B,2025-03-10T03:52:00,2025-03-10T04:21:46.856591,29.78,0,11.41
R0058,move,A,2025-02-22T09:27:00,2025-02-22T09:54:01.189035,27.02,0,12.76
R0020,move,A,2025-01-11T18:23:00,2025-01-11T18:51:42.835189,28.71,0,9.64
R0024,move,B,2025-01-25T23:05:00,2025-01-25T23:40:47.689836,35.79,0,6.33
R0037,place,A,2025-02-09T00:54:00,2025-02-09T01:25:14.477563,31.24,0,12.09
R0093,pick,A,2025-02-04T10:23:00,2025-02-04T10:53:20.588460,30.34,0,14.12
R0046,pick,A,2025-02-06T17:31:00,2025-02-06T17:55:44.904860,24.75,0,9.81
R0063,move,B,2025-02-02T09:11:00,2025-02-02T09:43:47.577775,32.79,0,12.41
R0023,place,B,2025-01-18T20:21:00,2025-01-18T20:55:40.562075,34.68,0,10.78
R0051,place,B,2025-02-24T18:28:00,2025-02-24T18:54:54.816644,26.91,0,13.09
R0068,move,B,2025-02-07T15:59:00,2025-02-07T16:32:53.649601,33.89,0,8.86
R0024,place,A,2025-01-09T20:34:00,2025-01-09T21:14:28.707099,40.48,0,11.08
R0019,place,A,2025-02-17T06:31:00,2025-02-17T07:02:11.541048,31.19,0,13.18
R0065,move,A,2025-02-03T03:51:00,2025-02-03T04:26:27.994014,35.47,0,13.51
R0034,place,A,2025-01-15T04:36:00,2025-01-15T05:06:27.463693,30.46,0,13.49
R0002,move,B,2025-01-29T15:20:00,2025-01-29T15:46:24.260529,26.4,0,10.11
R0036,move,B,2025-02-05T11:49:00,2025-02-05T12:17:15.677234,28.26,0,13.7
R0044,place,B,2025-01-31T12:01:00,2025-01-31T12:31:32.100586,30.54,0,10.33
R0098,pick,B,2025-02-06T02:15:00,2025-02-06T02:42:41.597710,27.69,0,13.2
R0058,place,B,2025-01-19T23:41:00,2025-01-20T00:10:17.619512,29.29,0,11.52
R0051,place,A,2025-02-23T11:12:00,2025-02-23T11:42:54.784735,30.91,0,9.75
R0051,pick,A,2025-02-07T05:39:00,2025-02-07T06:00:14.473225,21.24,0,14.26
R0080,place,A,2025-02-24T11:05:00,2025-02-24T11:35:15.251558,30.25,0,12.42
R0071,move,B,2025-03-09T20:17:00,2025-03-09T20:43:11.056136,26.18,0,14.21
R0051,place,A,2025-02-23T22:52:00,2025-02-23T23:19:33.403381,27.56,0,11.47
R0091,place,A,2025-01-28T06:00:00,2025-01-28T06:35:31.644406,35.53,0,7.05
R0064,move,B,2025-02-14T04:19:00,2025-02-14T04:44:56.606269,25.94,0,11.65
R0073,pick,B,2025-03-06T10:13:00,2025-03-06T10:35:07.468736,22.12,0,9.48
R0065,place,B,2025-02-08T15:54:00,2025-02-08T16:15:30.488369,21.51,0,11.4
R0089,move,B,2025-02-06T18:13:00,2025-02-06T18:41:44.430630,28.74,0,11.65
R0020,move,B,2025-02-27T01:08:00,2025-02-27T01:34:57.380519,26.96,0,10.84
R0083,place,A,2025-02-12T17:48:00,2025-02-12T18:14:49.801961,26.83,0,11.28
R0087,move,A,2025-01-05T01:22:00,2025-01-05T01:45:41.948196,23.7,0,12.76
R0054,move,B,2025-02-17T23:46:00,2025-02-18T00:17:37.995411,31.63,0,10.91
R0081,move,A,2025-02-28T05:44:00,2025-02-28T06:13:07.328637,29.12,0,12.21
R0063,move,B,2025-02-04T03:51:00,2025-02-04T04:25:37.255044,34.62,0,11.07
R0015,pick,A,2025-02-18T21:51:00,2025-02-18T22:21:05.561984,30.09,1,17.13
R0045,pick,B,2025-03-10T23:51:00,2025-03-11T00:18:03.324896,27.06,0,11.9
R0049,pick,A,2025-03-08T01:17:00,2025-03-08T01:48:32.615518,31.54,0,11.32
R0038,pick,A,2025-02-16T00:59:00,2025-02-16T01:31:05.614368,32.09,0,9.23
R0086,pick,B,2025-02-21T12:00:00,2025-02-21T12:27:11.838772,27.2,0,9.44
R0085,move,B,2025-01-25T00:00:00,2025-01-25T00:30:00.096809,30.0,0,8.15
R0041,move,A,2025-01-21T09:21:00,2025-01-21T09:54:17.565481,33.29,0,7.0
R0013,move,A,2025-02-01T00:15:00,2025-02-01T00:46:53.168876,31.89,0,9.94
R0013,move,A,2025-03-10T14:50:00,2025-03-10T15:17:02.453137,27.04,0,11.55
R0033,place,B,2025-01-29T21:29:00,2025-01-29T22:04:00.495343,35.01,0,9.11
R0052,move,A,2025-01-03T11:29:00,2025-01-03T11:58:51.594713,29.86,0,14.41
R0015,place,A,2025-03-03T15:36:00,2025-03-03T16:06:04.880579,30.08,0,13.06
R0062,move,B,2025-01-23T23:49:00,2025-01-24T00:21:42.059884,32.7,0,9.97
R0050,move,B,2025-01-15T01:50:00,2025-01-15T02:15:43.833608,25.73,0,9.08
R0064,move,A,2025-02-16T10:59:00,2025-02-16T11:35:06.225781,36.1,0,15.48
R0100,move,A,2025-02-24T10:15:00,2025-02-24T10:38:25.816651,23.43,0,12.53
R0057,pick,B,2025-01-03T21:06:00,2025-01-03T21:31:17.382684,25.29,0,10.1
R0020,place,B,2025-01-06T10:19:00,2025-01-06T10:49:38.395384,30.64,0,11.31
R0075,move,A,2025-02-20T18:59:00,2025-02-20T19:31:26.256618,32.44,1,15.41
R0043,move,B,2025-02-09T01:47:00,2025-02-09T02:16:25.046635,29.42,0,12.45
R0083,pick,A,2025-02-10T14:22:00,2025-02-10T14:57:00.751336,35.01,0,10.61
R0088,place,B,2025-02-02T23:53:00,2025-02-03T00:24:15.456231,31.26,0,10.06
R0002,pick,B,2025-01-30T02:29:00,2025-01-30T02:51:28.675133,22.48,0,12.01
R0016,pick,A,2025-02-14T08:33:00,2025-02-14T08:57:20.316261,24.34,0,9.31
R0032,pick,B,2025-01-20T21:11:00,2025-01-20T21:39:16.160300,28.27,0,10.85
R0083,pick,B,2025-02-02T17:39:00,2025-02-02T18:13:11.264713,34.19,0,8.92
R0016,move,B,2025-02-28T23:29:00,2025-02-28T23:58:26.793872,29.45,0,9.62
R0071,place,A,2025-02-01T04:55:00,2025-02-01T05:17:23.113658,22.39,0,8.1
R0067,pick,B,2025-03-05T23:42:00,2025-03-06T00:05:01.739762,23.03,0,8.91
R0033,move,B,2025-02-20T03:14:00,2025-02-20T03:33:21.791004,19.36,0,12.93
R0055,move,B,2025-02-14T02:21:00,2025-02-14T02:54:08.013691,33.13,0,5.0
R0008,place,B,2025-01-24T05:09:00,2025-01-24T05:33:41.179357,24.69,0,10.33
R0025,place,B,2025-03-05T11:41:00,2025-03-05T12:07:54.463206,26.91,0,13.2
R0076,pick,B,2025-01-22T05:59:00,2025-01-22T06:31:36.145350,32.6,0,11.81
R0089,place,A,2025-01-01T20:46:00,2025-01-01T21:17:20.611636,31.34,0,10.97
R0097,place,A,2025-02-04T02:26:00,2025-02-04T02:46:17.834525,20.3,0,11.44
R0052,place,A,2025-01-30T19:47:00,2025-01-30T20:23:03.646380,36.06,0,10.7
R0088,move,B,2025-02-22T07:41:00,2025-02-22T08:07:20.706959,26.35,0,12.73
R0021,place,A,2025-02-25T02:36:00,2025-02-25T03:03:57.515396,27.96,0,11.51
R0004,pick,B,2025-01-26T01:47:00,2025-01-26T02:18:33.500882,31.56,0,7.3
R0064,place,A,2025-02-21T06:38:00,2025-02-21T07:02:10.268815,24.17,0,15.71
R0093,place,A,2025-01-10T18:44:00,2025-01-10T19:17:54.842047,33.91,0,13.85
R0098,pick,A,2025-01-27T18:31:00,2025-01-27T19:02:22.899253,31.38,0,12.8
R0012,place,B,2025-02-28T16:36:00,2025-02-28T17:01:12.202181,25.2,0,15.43
R0022,place,B,2025-02-01T22:28:00,2025-02-01T22:54:42.999119,26.72,0,13.12
R0099,move,A,2025-02-04T01:13:00,2025-02-04T01:40:37.519613,27.63,0,10.7
R0022,place,B,2025-02-02T21:49:00,2025-02-02T22:16:50.791056,27.85,0,11.77
R0049,move,B,2025-03-01T21:45:00,2025-03-01T22:18:46.621304,33.78,0,16.91
R0054,move,A,2025-01-29T04:49:00,2025-01-29T05:14:16.626984,25.28,0,13.31
R0009,pick,B,2025-02-12T09:21:00,2025-02-12T09:49:20.472191,28.34,0,7.66
R0096,place,B,2025-01-28T05:09:00,2025-01-28T05:43:54.045227,34.9,0,10.41
R0013,move,A,2025-01-29T17:25:00,2025-01-29T17:52:44.432409,27.74,1,15.07
R0006,place,A,2025-02-11T18:45:00,2025-02-11T19:14:40.363806,29.67,0,14.33
R0052,move,B,2025-01-08T14:48:00,2025-01-08T15:14:54.107209,26.9,0,12.2
R0074,move,A,2025-02-04T09:35:00,2025-02-04T10:04:20.552456,29.34,0,10.39
R0045,pick,A,2025-01-11T11:33:00,2025-01-11T12:05:40.802768,32.68,0,13.54
R0044,move,B,2025-01-30T03:04:00,2025-01-30T03:32:00.396190,28.01,0,7.32
R0057,pick,A,2025-02-26T20:48:00,2025-02-26T21:12:19.481296,24.32,0,10.95
R0013,pick,A,2025-02-20T00:39:00,2025-02-20T01:16:11.150957,37.19,0,11.89
R0060,place,B,2025-02-14T09:49:00,2025-02-14T10:23:22.251584,34.37,0,13.24
R0004,place,A,2025-01-11T05:16:00,2025-01-11T05:43:43.643278,27.73,0,12.4
R0031,pick,B,2025-02-25T15:35:00,2025-02-25T16:06:34.968572,31.58,0,9.69
R0060,place,A,2025-02-27T22:31:00,2025-02-27T23:04:33.700580,33.56,0,13.16
R0026,pick,B,2025-02-11T23:30:00,2025-02-11T23:54:21.812556,24.36,0,12.16
R0059,place,A,2025-02-16T02:58:00,2025-02-16T03:27:29.601293,29.49,0,9.33
R0084,move,A,2025-01-06T16:15:00,2025-01-06T16:42:22.704566,27.38,0,10.88
R0045,place,A,2025-01-11T00:28:00,2025-01-11T01:06:12.799955,38.21,0,9.76
R0015,place,B,2025-03-10T23:31:00,2025-03-10T23:56:03.486287,25.06,0,11.97
R0057,move,B,2025-03-06T02:14:00,2025-03-06T02:42:14.321012,28.24,0,10.81
R0057,move,B,2025-01-01T04:51:00,2025-01-01T05:18:01.788607,27.03,0,13.07
R0038,place,A,2025-01-11T23:15:00,2025-01-11T23:41:03.535450,26.06,1,9.88
R0014,move,B,2025-02-04T04:31:00,2025-02-04T04:50:10.116766,19.17,0,10.25
R0021,move,A,2025-01-10T14:01:00,2025-01-10T14:24:34.473609,23.57,0,11.37
R0002,place,A,2025-03-06T00:03:00,2025-03-06T00:24:24.111744,21.4,0,11.34
R0039,pick,A,2025-01-05T09:35:00,2025-01-05T10:06:30.237813,31.5,0,11.91
R0023,place,B,2025-01-04T08:38:00,2025-01-04T09:08:47.098901,30.78,0,13.45
R0043,place,A,2025-01-11T09:37:00,2025-01-11T10:08:22.127912,31.37,0,11.96
R0024,place,B,2025-03-04T11:25:00,2025-03-04T11:54:51.877763,29.86,0,11.82
R0021,place,B,2025-02-26T22:17:00,2025-02-26T22:48:37.573347,31.63,0,11.29
R0071,place,B,2025-03-09T07:59:00,2025-03-09T08:21:34.007561,22.57,0,13.34
R0025,place,B,2025-01-06T07:59:00,2025-01-06T08:19:29.291557,20.49,0,12.62
R0027,move,B,2025-03-09T12:25:00,2025-03-09T12:54:45.621343,29.76,0,12.04
R0026,place,A,2025-02-22T18:24:00,2025-02-22T18:54:21.641416,30.36,0,16.63
R0043,pick,B,2025-01-16T07:23:00,2025-01-16T07:47:53.689393,24.89,0,10.98
R0094,pick,B,2025-01-30T18:41:00,2025-01-30T19:14:31.198155,33.52,0,12.1
R0001,move,B,2025-01-01T13:16:00,2025-01-01T13:46:04.952594,30.08,0,13.71
R0083,place,B,2025-03-03T20:12:00,2025-03-03T20:46:15.149646,34.25,0,12.72
R0091,move,B,2025-01-28T21:25:00,2025-01-28T22:01:58.299558,36.97,0,12.09
R0062,place,A,2025-02-23T08:12:00,2025-02-23T08:45:47.258742,33.79,0,13.97
R0025,place,B,2025-01-04T21:58:00,2025-01-04T22:31:59.115282,33.99,0,9.43
R0084,pick,B,2025-01-18T00:08:00,2025-01-18T00:30:14.859536,22.25,0,8.9
R0077,place,A,2025-03-05T00:50:00,2025-03-05T01:17:39.548245,27.66,0,14.05
R0008,place,B,2025-01-12T07:49:00,2025-01-12T08:30:57.913790,41.97,0,10.73
R0010,place,B,2025-02-25T20:57:00,2025-02-25T21:24:32.050584,27.53,1,8.65
R0090,place,A,2025-01-21T01:52:00,2025-01-21T02:16:04.733732,24.08,0,11.0
R0053,place,B,2025-01-08T07:59:00,2025-01-08T08:23:41.777023,24.7,0,12.76
R0056,place,B,2025-01-28T21:27:00,2025-01-28T21:49:13.829271,22.23,0,9.02
R0095,pick,B,2025-01-02T04:38:00,2025-01-02T05:07:22.491471,29.37,1,10.75
R0048,move,A,2025-02-11T10:27:00,2025-02-11T10:55:28.383414,28.47,0,14.02
R0077,pick,B,2025-01-27T06:43:00,2025-01-27T07:09:45.042951,26.75,0,11.27
R0098,move,A,2025-01-22T05:29:00,2025-01-22T05:56:33.138998,27.55,0,11.8
R0036,move,A,2025-02-06T21:47:00,2025-02-06T22:21:05.521620,34.09,0,11.24
R0063,move,A,2025-01-16T08:46:00,2025-01-16T09:16:55.427644,30.92,0,11.27
R0083,pick,B,2025-02-19T21:06:00,2025-02-19T21:25:01.907195,19.03,0,9.78
R0027,move,B,2025-01-15T09:22:00,2025-01-15T09:47:40.831391,25.68,0,11.25
R0064,pick,B,2025-01-24T18:28:00,2025-01-24T18:58:39.663847,30.66,0,10.82
R0070,move,B,2025-01-16T01:22:00,2025-01-16T01:48:12.542221,26.21,0,11.72
R0037,move,A,2025-02-07T16:18:00,2025-02-07T16:47:54.033662,29.9,0,9.42
R0060,pick,B,2025-03-11T06:56:00,2025-03-11T07:30:24.288826,34.4,0,10.54
R0060,move,B,2025-02-09T14:56:00,2025-02-09T15:23:54.592657,27.91,0,8.26
R0094,move,A,2025-02-10T15:59:00,2025-02-10T16:34:23.248143,35.39,0,11.08
R0022,place,B,2025-01-02T21:52:00,2025-01-02T22:26:57.980088,34.97,0,11.06
R0031,place,B,2025-02-04T19:50:00,2025-02-04T20:20:22.368278,30.37,0,10.45
R0068,pick,A,2025-01-20T05:23:00,2025-01-20T05:46:52.394869,23.87,0,12.76
R0032,move,A,2025-01-27T21:29:00,2025-01-27T22:00:50.789854,31.85,0,7.65
R0057,pick,B,2025-01-25T07:58:00,2025-01-25T08:20:05.645608,22.09,0,13.3
R0085,place,B,2025-02-20T15:03:00,2025-02-20T15:28:57.589446,25.96,0,12.51
R0070,move,A,2025-01-15T05:17:00,2025-01-15T05:57:21.904321,40.37,0,12.87
R0095,pick,B,2025-02-06T14:25:00,2025-02-06T14:52:45.957089,27.77,0,9.76
R0059,place,A,2025-01-22T02:34:00,2025-01-22T03:05:18.485530,31.31,0,12.75
R0031,move,A,2025-02-25T08:10:00,2025-02-25T08:40:15.315452,30.26,0,13.39
R0056,place,A,2025-03-10T10:23:00,2025-03-10T10:47:16.694037,24.28,0,12.14
R0005,pick,A,2025-01-07T23:46:00,2025-01-08T00:15:45.687553,29.76,0,10.83
R0092,pick,B,2025-01-10T23:45:00,2025-01-11T00:14:34.735044,29.58,0,8.74
R0006,move,B,2025-02-28T10:07:00,2025-02-28T10:31:30.405349,24.51,0,16.87
R0082,move,B,2025-02-04T19:16:00,2025-02-04T19:42:24.568762,26.41,0,10.78
R0079,pick,B,2025-01-30T21:40:00,2025-01-30T22:09:48.883515,29.81,0,12.22
R0089,place,B,2025-03-11T08:57:00,2025-03-11T09:21:22.847357,24.38,0,14.28
R0019,move,B,2025-01-31T08:50:00,2025-01-31T09:19:32.133280,29.54,0,14.96
R0040,move,A,2025-02-01T07:50:00,2025-02-01T08:26:31.641882,36.53,0,10.88
R0043,pick,B,2025-02-04T06:58:00,2025-02-04T07:20:26.581421,22.44,0,8.3
R0075,place,A,2025-03-05T13:50:00,2025-03-05T14:09:36.309131,19.61,0,12.4
R0034,place,B,2025-01-01T14:48:00,2025-01-01T15:13:08.829011,25.15,0,12.34
R0039,move,B,2025-02-02T03:28:00,2025-02-02T03:53:21.687984,25.36,0,9.57
R0023,pick,B,2025-01-27T20:44:00,2025-01-27T21:14:16.967087,30.28,0,15.57
R0081,move,B,2025-01-30T12:15:00,2025-01-30T12:48:45.077848,33.75,0,12.25
R0017,place,B,2025-01-10T08:31:00,2025-01-10T09:04:13.189866,33.22,0,12.03
R0063,move,A,2025-02-22T01:06:00,2025-02-22T01:25:09.105575,19.15,0,13.43
R0033,place,A,2025-02-22T07:27:00,2025-02-22T07:59:26.889379,32.45,0,13.85
R0034,move,A,2025-01-21T12:52:00,2025-01-21T13:18:47.802593,26.8,0,14.18
R0007,place,A,2025-01-20T00:24:00,2025-01-20T00:48:12.635270,24.21,0,12.25
R0052,place,B,2025-02-20T16:25:00,2025-02-20T16:52:51.190304,27.85,0,6.28
R0014,move,A,2025-03-02T07:12:00,2025-03-02T07:39:19.293865,27.32,0,12.95
R0099,place,A,2025-01-14T04:44:00,2025-01-14T05:11:26.742697,27.45,0,14.85
R0039,place,B,2025-02-08T04:23:00,2025-02-08T04:51:55.323232,28.92,0,10.65
R0094,move,A,2025-02-11T05:38:00,2025-02-11T06:13:28.983955,35.48,0,11.14
R0047,place,B,2025-01-19T23:16:00,2025-01-19T23:39:07.582196,23.13,0,12.31
R0055,pick,A,2025-02-21T16:57:00,2025-02-21T17:20:45.393454,23.76,0,11.01
R0028,place,B,2025-02-26T08:23:00,2025-02-26T08:51:06.508935,28.11,0,10.63
R0095,place,B,2025-01-29T16:55:00,2025-01-29T17:36:53.574729,41.89,0,12.05
R0003,move,A,2025-01-01T01:12:00,2025-01-01T01:41:22.125556,29.37,0,10.77
R0033,move,B,2025-02-27T17:13:00,2025-02-27T17:42:29.861346,29.5,0,7.38
R0012,place,B,2025-01-15T08:57:00,2025-01-15T09:30:08.922787,33.15,0,8.04
R0049,move,A,2025-01-01T12:44:00,2025-01-01T13:15:31.776021,31.53,0,11.63
R0098,move,B,2025-01-31T14:28:00,2025-01-31T14:59:27.526168,31.46,0,11.27
R0023,place,B,2025-01-18T01:47:00,2025-01-18T02:17:04.067097,30.07,0,15.12
R0093,move,A,2025-01-26T16:50:00,2025-01-26T17:24:01.271488,34.02,0,11.41
R0049,place,B,2025-01-21T17:02:00,2025-01-21T17:25:40.050790,23.67,0,10.84
R0041,move,A,2025-01-08T11:36:00,2025-01-08T12:01:15.287913,25.25,1,12.25
R0090,move,A,2025-03-07T04:12:00,2025-03-07T04:42:37.652662,30.63,0,9.18
R0089,move,A,2025-03-10T09:11:00,2025-03-10T09:41:28.587936,30.48,0,15.11
R0040,place,B,2025-01-26T06:22:00,2025-01-26T06:50:15.968767,28.27,0,10.4
R0036,move,A,2025-01-28T05:05:00,2025-01-28T05:38:35.578957,33.59,0,11.68
R0042,pick,A,2025-03-09T13:11:00,2025-03-09T13:40:35.068407,29.58,0,14.19
R0035,move,B,2025-02-20T08:31:00,2025-02-20T08:55:00.048205,24.0,0,13.01
R0079,place,A,2025-03-03T11:11:00,2025-03-03T11:33:43.225524,22.72,0,16.21
R0088,move,B,2025-02-07T16:36:00,2025-02-07T17:00:07.041499,24.12,0,11.36
R0034,pick,A,2025-02-28T13:55:00,2025-02-28T14:31:47.915537,36.8,0,9.13
R0072,pick,A,2025-01-23T16:50:00,2025-01-23T17:17:27.591192,27.46,0,13.63
R0004,move,A,2025-02-25T22:10:00,2025-02-25T22:31:12.195153,21.2,0,12.97
R0060,pick,B,2025-02-25T08:24:00,2025-02-25T08:53:28.525874,29.48,0,3.69
R0079,place,B,2025-01-16T16:08:00,2025-01-16T16:27:35.716140,19.6,0,7.22
R0031,pick,A,2025-01-13T14:06:00,2025-01-13T14:25:35.943608,19.6,0,12.56
R0018,move,A,2025-01-06T23:07:00,2025-01-06T23:33:20.644728,26.34,0,8.96
R0034,move,B,2025-01-08T12:46:00,2025-01-08T13:18:24.889149,32.41,0,14.1
R0054,move,A,2025-02-05T02:42:00,2025-02-05T03:18:52.677228,36.88,0,12.17
R0022,move,B,2025-02-18T00:59:00,2025-02-18T01:18:12.081107,19.2,0,8.09
R0097,place,A,2025-01-30T09:50:00,2025-01-30T10:14:13.553140,24.23,0,10.65
R0085,move,A,2025-02-12T21:49:00,2025-02-12T22:25:42.812832,36.71,0,12.72
R0066,place,A,2025-02-24T12:41:00,2025-02-24T13:11:07.699571,30.13,0,12.27
R0053,place,B,2025-02-19T21:11:00,2025-02-19T21:43:07.384925,32.12,0,12.89
R0097,place,A,2025-03-06T23:48:00,2025-03-07T00:18:03.807529,30.06,0,14.27
R0010,place,B,2025-01-04T22:03:00,2025-01-04T22:28:47.591944,25.79,0,12.76
R0090,move,A,2025-01-16T00:59:00,2025-01-16T01:34:31.623722,35.53,0,13.81
R0073,pick,B,2025-03-07T01:17:00,2025-03-07T01:40:31.395632,23.52,0,10.75
R0015,place,A,2025-03-07T15:24:00,2025-03-07T15:44:58.133035,20.97,0,9.36
R0059,pick,B,2025-01-30T00:13:00,2025-01-30T00:39:42.011084,26.7,0,11.33
R0038,pick,B,2025-01-13T15:52:00,2025-01-13T16:21:35.395511,29.59,0,8.53
R0091,place,A,2025-01-23T05:50:00,2025-01-23T06:19:13.700887,29.23,0,13.92
R0030,pick,B,2025-01-06T21:56:00,2025-01-06T22:25:03.277116,29.05,0,12.27
R0034,move,A,2025-02-07T13:03:00,2025-02-07T13:33:19.645458,30.33,0,10.49
R0013,pick,A,2025-02-05T06:37:00,2025-02-05T07:01:39.132028,24.65,0,11.55
R0006,place,A,2025-03-04T23:01:00,2025-03-04T23:34:18.370904,33.31,0,10.19
R0048,pick,A,2025-03-03T13:04:00,2025-03-03T13:31:24.197607,27.4,0,12.01
R0007,place,A,2025-01-10T17:45:00,2025-01-10T18:23:20.543449,38.34,0,12.61
R0009,place,A,2025-02-01T19:07:00,2025-02-01T19:38:22.444038,31.37,0,11.25
R0071,place,B,2025-03-07T11:39:00,2025-03-07T12:14:43.239025,35.72,0,11.39
R0064,pick,B,2025-01-11T21:34:00,2025-01-11T22:06:31.500889,32.53,0,17.34
R0076,place,B,2025-02-19T15:25:00,2025-02-19T15:48:11.902007,23.2,0,10.96
R0091,pick,A,2025-01-13T01:38:00,2025-01-13T02:22:28.405239,44.47,0,12.24
R0056,place,A,2025-01-05T01:08:00,2025-01-05T01:35:56.438580,27.94,0,14.1
R0090,pick,A,2025-03-04T08:33:00,2025-03-04T09:01:25.170215,28.42,0,11.5
R0074,pick,A,2025-02-07T19:10:00,2025-02-07T19:31:19.928931,21.33,0,7.74
R0098,place,B,2025-03-03T03:21:00,2025-03-03T03:50:49.610685,29.83,0,10.2
R0076,move,B,2025-02-21T19:43:00,2025-02-21T20:13:41.527720,30.69,0,11.86
R0050,move,B,2025-01-23T06:37:00,2025-01-23T07:05:18.977508,28.32,0,6.3
R0033,move,B,2025-03-06T03:43:00,2025-03-06T04:09:53.951228,26.9,0,9.52
